# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2024-05-02
#
# GRDC-No.:              6335031
# River:                 RUHR
# Station:               VILLIGST
# Country:               DE
# Latitude (DD):       51.435987
# Longitude (DD):      7.581097
# Catchment area (km²):      1988.0
# Altitude (m ASL):        105.83
# Next downstream station:      6335030
# Remarks:               
# Owner of original data: Germany - Federal Institute of Hydrology (BfG), please note that values not always have yearbook quality
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1950-10 - 2021-10
# No. of years:          72
# Last update:           2023-08-04
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 25935
# DATA
YYYY-MM-DD;hh:mm; Value
2019-01-09;--:--;    122.280
2019-01-10;--:--;     95.790
2019-01-11;--:--;     70.450
2019-01-12;--:--;     63.860
2019-01-13;--:--;     96.050
2019-01-14;--:--;    177.900
2019-01-15;--:--;    139.120
2019-01-16;--:--;     91.730
2019-01-17;--:--;     72.260
2019-01-18;--:--;     60.460
2019-01-19;--:--;     48.120
2019-01-20;--:--;     41.310
2019-01-21;--:--;     35.170
2019-01-22;--:--;     31.510
2019-01-23;--:--;     28.230
2019-01-24;--:--;     24.350
2019-01-25;--:--;     20.670
2019-01-26;--:--;     26.400
2019-01-27;--:--;     32.620
2019-01-28;--:--;     45.440
2019-01-29;--:--;     52.250
2019-01-30;--:--;     45.360
2019-01-31;--:--;     39.110
2019-02-01;--:--;     34.990
2019-02-02;--:--;     32.600
2019-02-03;--:--;     28.760
2019-02-04;--:--;     24.090
2019-02-05;--:--;     22.580
2019-02-06;--:--;     20.850
2019-02-07;--:--;     21.150
2019-02-08;--:--;     23.810
2019-02-09;--:--;     30.440
2019-02-10;--:--;     47.820
2019-02-11;--:--;    127.370
2019-02-12;--:--;    116.490
2019-02-13;--:--;     89.350
2019-02-14;--:--;     69.770
2019-02-15;--:--;     56.000
2019-02-16;--:--;     47.030
2019-02-17;--:--;     40.210
2019-02-18;--:--;     36.880
2019-02-19;--:--;     31.820
2019-02-20;--:--;     28.010
2019-02-21;--:--;     24.570
2019-02-22;--:--;     22.510
2019-02-23;--:--;     19.370
2019-02-24;--:--;     18.680
2019-02-25;--:--;     17.520
2019-02-26;--:--;     16.330
2019-02-27;--:--;     14.410
2019-02-28;--:--;     14.280
2019-03-01;--:--;     14.390
2019-03-02;--:--;     17.170
2019-03-03;--:--;     16.570
2019-03-04;--:--;     17.880
2019-03-05;--:--;     18.050
2019-03-06;--:--;     16.350
2019-03-07;--:--;     16.820
2019-03-08;--:--;     18.370
2019-03-09;--:--;     22.810
2019-03-10;--:--;     35.650
2019-03-11;--:--;     48.410
2019-03-12;--:--;     58.400
2019-03-13;--:--;     59.270
2019-03-14;--:--;     74.380
2019-03-15;--:--;     93.580
2019-03-16;--:--;    131.340
2019-03-17;--:--;    122.750
2019-03-18;--:--;     99.940
2019-03-19;--:--;     76.040
2019-03-20;--:--;     61.990
2019-03-21;--:--;     50.530
2019-03-22;--:--;     44.640
2019-03-23;--:--;     42.060
2019-03-24;--:--;     37.770
2019-03-25;--:--;     35.220
2019-03-26;--:--;     35.590
2019-03-27;--:--;     30.580
2019-03-28;--:--;     27.420
2019-03-29;--:--;     25.600
2019-03-30;--:--;     23.640
2019-03-31;--:--;     22.090
2019-04-01;--:--;     21.270
2019-04-02;--:--;     20.140
2019-04-03;--:--;     21.700
2019-04-04;--:--;     25.990
2019-04-05;--:--;     24.920
2019-04-06;--:--;     20.320
2019-04-07;--:--;     19.030
2019-04-08;--:--;     17.390
2019-04-09;--:--;     15.440
2019-04-10;--:--;     13.770
2019-04-11;--:--;     13.240
2019-04-12;--:--;     12.820
2019-04-13;--:--;     12.170
2019-04-14;--:--;     12.290
2019-04-15;--:--;     11.090
2019-04-16;--:--;      9.740
2019-04-17;--:--;      9.560
2019-04-18;--:--;      8.990
2019-04-19;--:--;      8.530
2019-04-20;--:--;      8.830
2019-04-21;--:--;      9.290
2019-04-22;--:--;      9.030
2019-04-23;--:--;      9.100
2019-04-24;--:--;      9.750
2019-04-25;--:--;      9.550
2019-04-26;--:--;      9.280
2019-04-27;--:--;      9.870
2019-04-28;--:--;      9.940
2019-04-29;--:--;      8.660
2019-04-30;--:--;      8.290
2019-05-01;--:--;      8.330
2019-05-02;--:--;      9.010
2019-05-03;--:--;      9.990
2019-05-04;--:--;     12.900
2019-05-05;--:--;     10.650
2019-05-06;--:--;      9.020
2019-05-07;--:--;      8.200
2019-05-08;--:--;      8.670
2019-05-09;--:--;     11.280
2019-05-10;--:--;      9.430
2019-05-11;--:--;      9.720
2019-05-12;--:--;     10.560
2019-05-13;--:--;      9.010
2019-05-14;--:--;      8.760
2019-05-15;--:--;      9.070
2019-05-16;--:--;      8.430
2019-05-17;--:--;     10.280
2019-05-18;--:--;      9.560
2019-05-19;--:--;     10.640
2019-05-20;--:--;     12.870
2019-05-21;--:--;     33.680
2019-05-22;--:--;     38.980
2019-05-23;--:--;     28.360
2019-05-24;--:--;     21.810
2019-05-25;--:--;     17.760
2019-05-26;--:--;     15.140
2019-05-27;--:--;     14.380
2019-05-28;--:--;     16.290
2019-05-29;--:--;     23.110
2019-05-30;--:--;     19.710
2019-05-31;--:--;     16.160
2019-06-01;--:--;     13.490
2019-06-02;--:--;     12.280
2019-06-03;--:--;     11.510
2019-06-04;--:--;     11.080
2019-06-05;--:--;      9.620
2019-06-06;--:--;      9.420
2019-06-07;--:--;      9.310
2019-06-08;--:--;     10.880
2019-06-09;--:--;      8.760
2019-06-10;--:--;      8.710
2019-06-11;--:--;     11.370
2019-06-12;--:--;     14.390
2019-06-13;--:--;     12.250
2019-06-14;--:--;      8.620
2019-06-15;--:--;      8.830
2019-06-16;--:--;      8.140
2019-06-17;--:--;      8.620
2019-06-18;--:--;      8.740
2019-06-19;--:--;      8.970
2019-06-20;--:--;     13.440
2019-06-21;--:--;      9.980
2019-06-22;--:--;      9.020
2019-06-23;--:--;      8.690
2019-06-24;--:--;      8.440
2019-06-25;--:--;      7.730
2019-06-26;--:--;      8.220
2019-06-27;--:--;      8.370
2019-06-28;--:--;      9.770
2019-06-29;--:--;     10.030
2019-06-30;--:--;      9.590
2019-07-01;--:--;      9.550
2019-07-02;--:--;      9.680
2019-07-03;--:--;      8.920
2019-07-04;--:--;      9.600
2019-07-05;--:--;      9.200
2019-07-06;--:--;      9.200
2019-07-07;--:--;      8.890
2019-07-08;--:--;      9.310
2019-07-09;--:--;      9.600
2019-07-10;--:--;      9.390
2019-07-11;--:--;     10.800
2019-07-12;--:--;     10.670
2019-07-13;--:--;     18.520
2019-07-14;--:--;      8.910
2019-07-15;--:--;      9.130
2019-07-16;--:--;      9.630
2019-07-17;--:--;     10.580
2019-07-18;--:--;     11.040
2019-07-19;--:--;     11.230
2019-07-20;--:--;     12.350
2019-07-21;--:--;     13.400
2019-07-22;--:--;     10.860
2019-07-23;--:--;     10.140
2019-07-24;--:--;     10.090
2019-07-25;--:--;      8.810
2019-07-26;--:--;      8.310
2019-07-27;--:--;      8.790
2019-07-28;--:--;      9.130
2019-07-29;--:--;     10.290
2019-07-30;--:--;      9.410
2019-07-31;--:--;      9.400
2019-08-01;--:--;      8.970
2019-08-02;--:--;      9.510
2019-08-03;--:--;     13.240
2019-08-04;--:--;      9.530
2019-08-05;--:--;      9.000
2019-08-06;--:--;      8.320
2019-08-07;--:--;      8.950
2019-08-08;--:--;      8.830
2019-08-09;--:--;      9.040
2019-08-10;--:--;      8.970
2019-08-11;--:--;      8.460
2019-08-12;--:--;      9.620
2019-08-13;--:--;      9.930
2019-08-14;--:--;      9.180
2019-08-15;--:--;      9.670
2019-08-16;--:--;     10.810
2019-08-17;--:--;      8.990
2019-08-18;--:--;     12.870
2019-08-19;--:--;      9.870
2019-08-20;--:--;      8.570
2019-08-21;--:--;      8.720
2019-08-22;--:--;      8.280
2019-08-23;--:--;      8.550
2019-08-24;--:--;      8.650
2019-08-25;--:--;      8.640
2019-08-26;--:--;      9.270
2019-08-27;--:--;      8.900
2019-08-28;--:--;      9.110
2019-08-29;--:--;      9.580
2019-08-30;--:--;      8.880
2019-08-31;--:--;      8.670
2019-09-01;--:--;     10.400
2019-09-02;--:--;      9.160
2019-09-03;--:--;      9.210
2019-09-04;--:--;      9.510
2019-09-05;--:--;      9.620
2019-09-06;--:--;      8.980
2019-09-07;--:--;      8.200
2019-09-08;--:--;      9.060
2019-09-09;--:--;      8.280
2019-09-10;--:--;      6.980
2019-09-11;--:--;      6.870
2019-09-12;--:--;      7.900
2019-09-13;--:--;      7.380
2019-09-14;--:--;      7.240
2019-09-15;--:--;      7.140
2019-09-16;--:--;      7.080
2019-09-17;--:--;      7.590
2019-09-18;--:--;      6.410
2019-09-19;--:--;      6.470
2019-09-20;--:--;      6.500
2019-09-21;--:--;      6.580
2019-09-22;--:--;      6.550
2019-09-23;--:--;      7.960
2019-09-24;--:--;      6.720
2019-09-25;--:--;      7.060
2019-09-26;--:--;      7.330
2019-09-27;--:--;      8.180
2019-09-28;--:--;      8.820
2019-09-29;--:--;     10.910
2019-09-30;--:--;     14.530
2019-10-01;--:--;     10.930
2019-10-02;--:--;     15.970
2019-10-03;--:--;      7.570
2019-10-04;--:--;      6.200
2019-10-05;--:--;     12.140
2019-10-06;--:--;      8.000
2019-10-07;--:--;      8.010
2019-10-08;--:--;      8.100
2019-10-09;--:--;      7.180
2019-10-10;--:--;      7.010
2019-10-11;--:--;      5.670
2019-10-12;--:--;      5.790
2019-10-13;--:--;      5.930
2019-10-14;--:--;      7.390
2019-10-15;--:--;      9.310
2019-10-16;--:--;     17.950
2019-10-17;--:--;     11.220
2019-10-18;--:--;      8.330
2019-10-19;--:--;      7.320
2019-10-20;--:--;     15.150
2019-10-21;--:--;     20.760
2019-10-22;--:--;     13.750
2019-10-23;--:--;     11.210
2019-10-24;--:--;      9.280
2019-10-25;--:--;      8.010
2019-10-26;--:--;      6.940
2019-10-27;--:--;      7.430
2019-10-28;--:--;      6.810
2019-10-29;--:--;      6.340
2019-10-30;--:--;      6.530
2019-10-31;--:--;      6.000
2019-11-01;--:--;      7.510
2019-11-02;--:--;      9.200
2019-11-03;--:--;      8.930
2019-11-04;--:--;      7.470
2019-11-05;--:--;      8.720
2019-11-06;--:--;      8.940
2019-11-07;--:--;      8.550
2019-11-08;--:--;      8.080
2019-11-09;--:--;      7.340
2019-11-10;--:--;      7.390
2019-11-11;--:--;      7.410
2019-11-12;--:--;      6.740
2019-11-13;--:--;      6.940
2019-11-14;--:--;      6.660
2019-11-15;--:--;      6.190
2019-11-16;--:--;      6.480
2019-11-17;--:--;      8.390
2019-11-18;--:--;     17.950
2019-11-19;--:--;     27.620
2019-11-20;--:--;     18.620
2019-11-21;--:--;     14.980
2019-11-22;--:--;     13.490
2019-11-23;--:--;     11.700
2019-11-24;--:--;     10.260
2019-11-25;--:--;      9.410
2019-11-26;--:--;     11.060
2019-11-27;--:--;      6.780
2019-11-28;--:--;     13.010
2019-11-29;--:--;     24.290
2019-11-30;--:--;     23.350
2019-12-01;--:--;     20.800
2019-12-02;--:--;     18.470
2019-12-03;--:--;     18.160
2019-12-04;--:--;     16.290
2019-12-05;--:--;     13.730
2019-12-06;--:--;     12.980
2019-12-07;--:--;     14.450
2019-12-08;--:--;     15.510
2019-12-09;--:--;     20.550
2019-12-10;--:--;     30.310
2019-12-11;--:--;     34.250
2019-12-12;--:--;     36.910
2019-12-13;--:--;     36.050
2019-12-14;--:--;     39.940
2019-12-15;--:--;     46.820
2019-12-16;--:--;     47.420
2019-12-17;--:--;     46.780
2019-12-18;--:--;     44.220
2019-12-19;--:--;     37.550
2019-12-20;--:--;     34.630
2019-12-21;--:--;     34.380
2019-12-22;--:--;     30.320
2019-12-23;--:--;     32.040
2019-12-24;--:--;     31.430
2019-12-25;--:--;     53.470
2019-12-26;--:--;     65.980
2019-12-27;--:--;     61.810
2019-12-28;--:--;     52.530
2019-12-29;--:--;     43.450
2019-12-30;--:--;     37.550
2019-12-31;--:--;     31.990
2020-01-01;--:--;     27.480
2020-01-02;--:--;     23.900
2020-01-03;--:--;     22.490
2020-01-04;--:--;     27.790
2020-01-05;--:--;     27.590
2020-01-06;--:--;     25.880
2020-01-07;--:--;     25.430
2020-01-08;--:--;     25.560
2020-01-09;--:--;     27.840
2020-01-10;--:--;     31.310
2020-01-11;--:--;     34.640
2020-01-12;--:--;     35.010
2020-01-13;--:--;     34.370
2020-01-14;--:--;     33.340
2020-01-15;--:--;     30.110
2020-01-16;--:--;     25.180
2020-01-17;--:--;     23.110
2020-01-18;--:--;     20.710
2020-01-19;--:--;     20.820
2020-01-20;--:--;     18.300
2020-01-21;--:--;     16.600
2020-01-22;--:--;     16.080
2020-01-23;--:--;     15.150
2020-01-24;--:--;     14.890
2020-01-25;--:--;     13.880
2020-01-26;--:--;     13.080
2020-01-27;--:--;     12.770
2020-01-28;--:--;     18.140
2020-01-29;--:--;     20.180
2020-01-30;--:--;     18.640
2020-01-31;--:--;     19.180
2020-02-01;--:--;     34.290
2020-02-02;--:--;     46.070
2020-02-03;--:--;     45.790
2020-02-04;--:--;     62.760
2020-02-05;--:--;     66.080
2020-02-06;--:--;     55.490
2020-02-07;--:--;     51.820
2020-02-08;--:--;     43.660
2020-02-09;--:--;     38.920
2020-02-10;--:--;     53.770
2020-02-11;--:--;     69.140
2020-02-12;--:--;     64.550
2020-02-13;--:--;     58.830
2020-02-14;--:--;     61.710
2020-02-15;--:--;     56.850
2020-02-16;--:--;     53.420
2020-02-17;--:--;     61.990
2020-02-18;--:--;     58.520
2020-02-19;--:--;     64.850
2020-02-20;--:--;     68.590
2020-02-21;--:--;     76.090
2020-02-22;--:--;     77.490
2020-02-23;--:--;    119.710
2020-02-24;--:--;    177.440
2020-02-25;--:--;    152.010
2020-02-26;--:--;    137.850
2020-02-27;--:--;    125.160
2020-02-28;--:--;    113.200
2020-02-29;--:--;    105.040
2020-03-01;--:--;    109.340
2020-03-02;--:--;    119.200
2020-03-03;--:--;    118.020
2020-03-04;--:--;    109.330
2020-03-05;--:--;     99.830
2020-03-06;--:--;    108.870
2020-03-07;--:--;     98.430
2020-03-08;--:--;     90.550
2020-03-09;--:--;     86.300
2020-03-10;--:--;     85.800
2020-03-11;--:--;    114.710
2020-03-12;--:--;    141.910
2020-03-13;--:--;    128.170
2020-03-14;--:--;    105.210
2020-03-15;--:--;     86.870
2020-03-16;--:--;     73.050
2020-03-17;--:--;     58.210
2020-03-18;--:--;     48.540
2020-03-19;--:--;     40.010
2020-03-20;--:--;     34.890
2020-03-21;--:--;     29.630
2020-03-22;--:--;     26.620
2020-03-23;--:--;     24.340
2020-03-24;--:--;     22.180
2020-03-25;--:--;     19.450
2020-03-26;--:--;     18.430
2020-03-27;--:--;     16.570
2020-03-28;--:--;     13.950
2020-03-29;--:--;     13.250
2020-03-30;--:--;     12.910
2020-03-31;--:--;     11.960
2020-04-01;--:--;     11.650
2020-04-02;--:--;     10.770
2020-04-03;--:--;     10.760
2020-04-04;--:--;      9.670
2020-04-05;--:--;      8.610
2020-04-06;--:--;      8.070
2020-04-07;--:--;      8.240
2020-04-08;--:--;      8.810
2020-04-09;--:--;      8.530
2020-04-10;--:--;      8.680
2020-04-11;--:--;      8.670
2020-04-12;--:--;      8.320
2020-04-13;--:--;      8.430
2020-04-14;--:--;      8.690
2020-04-15;--:--;      8.750
2020-04-16;--:--;      8.560
2020-04-17;--:--;      8.610
2020-04-18;--:--;      8.630
2020-04-19;--:--;      9.940
2020-04-20;--:--;      8.590
2020-04-21;--:--;      8.510
2020-04-22;--:--;      7.730
2020-04-23;--:--;      8.480
2020-04-24;--:--;      9.450
2020-04-25;--:--;      9.000
2020-04-26;--:--;      9.140
2020-04-27;--:--;      9.160
2020-04-28;--:--;      9.460
2020-04-29;--:--;     10.620
2020-04-30;--:--;     11.450
2020-05-01;--:--;     12.200
2020-05-02;--:--;     13.470
2020-05-03;--:--;     10.950
2020-05-04;--:--;      7.710
2020-05-05;--:--;      8.060
2020-05-06;--:--;      8.410
2020-05-07;--:--;      8.720
2020-05-08;--:--;      9.920
2020-05-09;--:--;      9.610
2020-05-10;--:--;      9.440
2020-05-11;--:--;      9.630
2020-05-12;--:--;      9.300
2020-05-13;--:--;      9.500
2020-05-14;--:--;      8.420
2020-05-15;--:--;      8.520
2020-05-16;--:--;      8.090
2020-05-17;--:--;      8.460
2020-05-18;--:--;      9.050
2020-05-19;--:--;      8.850
2020-05-20;--:--;      8.970
2020-05-21;--:--;      8.130
2020-05-22;--:--;      8.690
2020-05-23;--:--;     10.060
2020-05-24;--:--;      9.420
2020-05-25;--:--;      9.490
2020-05-26;--:--;      9.760
2020-05-27;--:--;      7.570
2020-05-28;--:--;      7.880
2020-05-29;--:--;      8.560
2020-05-30;--:--;      9.430
2020-05-31;--:--;      8.960
2020-06-01;--:--;      9.340
2020-06-02;--:--;      8.720
2020-06-03;--:--;      8.910
2020-06-04;--:--;     11.780
2020-06-05;--:--;     13.280
2020-06-06;--:--;     11.850
2020-06-07;--:--;      8.310
2020-06-08;--:--;      9.380
2020-06-09;--:--;      9.440
2020-06-10;--:--;     10.090
2020-06-11;--:--;      8.000
2020-06-12;--:--;      8.110
2020-06-13;--:--;      8.180
2020-06-14;--:--;     10.210
2020-06-15;--:--;     14.090
2020-06-16;--:--;     10.720
2020-06-17;--:--;     11.580
2020-06-18;--:--;     16.060
2020-06-19;--:--;      9.670
2020-06-20;--:--;     11.120
2020-06-21;--:--;      7.620
2020-06-22;--:--;      9.990
2020-06-23;--:--;      8.900
2020-06-24;--:--;      7.320
2020-06-25;--:--;      8.440
2020-06-26;--:--;      9.150
2020-06-27;--:--;      9.540
2020-06-28;--:--;     10.600
2020-06-29;--:--;      9.450
2020-06-30;--:--;      8.540
2020-07-01;--:--;     13.840
2020-07-02;--:--;     14.260
2020-07-03;--:--;     10.960
2020-07-04;--:--;      7.620
2020-07-05;--:--;      8.230
2020-07-06;--:--;      9.140
2020-07-07;--:--;     12.200
2020-07-08;--:--;      9.180
2020-07-09;--:--;      8.960
2020-07-10;--:--;      9.300
2020-07-11;--:--;      8.600
2020-07-12;--:--;      7.500
2020-07-13;--:--;      8.240
2020-07-14;--:--;      9.030
2020-07-15;--:--;     12.470
2020-07-16;--:--;      9.440
2020-07-17;--:--;      8.260
2020-07-18;--:--;      8.450
2020-07-19;--:--;      8.270
2020-07-20;--:--;      8.860
2020-07-21;--:--;      8.420
2020-07-22;--:--;      8.580
2020-07-23;--:--;      9.380
2020-07-24;--:--;      8.790
2020-07-25;--:--;      8.050
2020-07-26;--:--;     12.630
2020-07-27;--:--;     11.340
2020-07-28;--:--;      9.220
2020-07-29;--:--;      9.320
2020-07-30;--:--;      9.700
2020-07-31;--:--;      9.870
2020-08-01;--:--;     10.640
2020-08-02;--:--;     12.560
2020-08-03;--:--;     10.180
2020-08-04;--:--;      9.920
2020-08-05;--:--;      9.170
2020-08-06;--:--;      7.680
2020-08-07;--:--;      7.680
2020-08-08;--:--;      8.540
2020-08-09;--:--;      9.280
2020-08-10;--:--;     10.340
2020-08-11;--:--;      9.920
2020-08-12;--:--;      7.580
2020-08-13;--:--;      8.600
2020-08-14;--:--;     10.200
2020-08-15;--:--;     10.620
2020-08-16;--:--;      8.460
2020-08-17;--:--;     10.250
2020-08-18;--:--;      8.460
2020-08-19;--:--;      6.970
2020-08-20;--:--;      5.530
2020-08-21;--:--;      6.870
2020-08-22;--:--;      6.740
2020-08-23;--:--;      7.360
2020-08-24;--:--;      8.180
2020-08-25;--:--;      7.260
2020-08-26;--:--;      6.720
2020-08-27;--:--;      7.080
2020-08-28;--:--;      6.610
2020-08-29;--:--;      7.030
2020-08-30;--:--;      6.210
2020-08-31;--:--;      6.270
2020-09-01;--:--;      7.040
2020-09-02;--:--;      7.130
2020-09-03;--:--;      8.250
2020-09-04;--:--;      9.690
2020-09-05;--:--;      9.280
2020-09-06;--:--;      7.310
2020-09-07;--:--;      7.020
2020-09-08;--:--;      6.380
2020-09-09;--:--;      6.750
2020-09-10;--:--;      6.570
2020-09-11;--:--;      6.930
2020-09-12;--:--;      6.380
2020-09-13;--:--;      6.440
2020-09-14;--:--;      6.690
2020-09-15;--:--;      6.880
2020-09-16;--:--;      6.470
2020-09-17;--:--;      6.620
2020-09-18;--:--;      7.330
2020-09-19;--:--;      6.950
2020-09-20;--:--;      7.370
2020-09-21;--:--;      6.840
2020-09-22;--:--;      6.710
2020-09-23;--:--;      7.080
2020-09-24;--:--;      6.930
2020-09-25;--:--;      7.430
2020-09-26;--:--;      7.590
2020-09-27;--:--;     14.260
2020-09-28;--:--;      7.810
2020-09-29;--:--;      7.020
2020-09-30;--:--;      6.630
2020-10-01;--:--;      6.610
2020-10-02;--:--;      6.630
2020-10-03;--:--;      7.310
2020-10-04;--:--;      6.760
2020-10-05;--:--;      6.280
2020-10-06;--:--;      7.470
2020-10-07;--:--;      8.670
2020-10-08;--:--;      8.370
2020-10-09;--:--;      8.120
2020-10-10;--:--;      6.870
2020-10-11;--:--;      5.770
2020-10-12;--:--;      5.930
2020-10-13;--:--;      5.830
2020-10-14;--:--;      7.170
2020-10-15;--:--;      7.720
2020-10-16;--:--;      7.800
2020-10-17;--:--;      7.200
2020-10-18;--:--;      6.710
2020-10-19;--:--;      6.990
2020-10-20;--:--;      6.860
2020-10-21;--:--;      6.410
2020-10-22;--:--;      7.820
2020-10-23;--:--;     12.480
